Sample_ID	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10
I2520	-0.0198	0.0038	0.0178	0.0059	-0.0016	0.0018	0.0015	0.0064	-0.0066	-0.0029
I2525	0.0063	0.0086	-0.0114	-0.0068	0.0085	-0.005	0.0014	0.0053	-0.0033	-0.0028
I2530	-0.0053	0.0108	-0.0048	0.0027	0.0089	-0.0029	0.009	0.0027	0.0007	0.0001
I2532	-0.0371	-0.013	0.0484	0.0112	-0.0128	0.0068	-0.0015	-0.0018	-0.0041	-0.0031
I2533	-0.0404	-0.0123	0.0488	0.0103	-0.0109	0.0038	0.003	0.0055	-0.004	0.0021
I2534	-0.0174	0.0659	-0.0455	0.0121	0.0143	-0.0028	0.0091	0.006	0.007	-0.0009
I2557	0.0725	0.0062	-0.0907	-0.0123	0.0462	-0.0073	0.0136	0.0004	0.0031	-0.0101
I2558	0.0748	0.0043	-0.0948	-0.0135	0.0474	-0.0111	0.0063	0.0011	0.0067	-0.001
I2560	0.0724	0.0041	-0.0996	-0.0116	0.0489	-0.0049	0.003	0.0046	0.0061	-0.0125
I2563	0.0683	0.0046	-0.1109	-0.0055	0.0663	-0.0189	-0.0159	-0.0021	0.029	-0.0255
I2565_published	0.0091	0.023	-0.0209	0.0025	0.0016	-0.0011	-0.0008	0.0115	-0.0053	-0.0041
I2566	-0.0031	0.0259	-0.0145	0.0072	0.006	0.0068	0.004	-0.0003	0.0005	0.0001
I2567	-0.0053	0.0272	-0.0127	0.0124	0.0051	-0.0036	0.0009	0.0056	0.0013	-0.0034
I2568	-0.0117	0.0252	-0.0017	0.0043	-0.0006	-0.0003	0.0007	-0.0024	-0.0057	0.005
I2569_published	-0.0053	0.0276	-0.021	-0.0061	0.0111	-0.0073	0.0003	-0.0087	0.0183	-0.0076
I2573	-0.0015	0.0229	-0.004	0.0037	0.0044	-0.0025	-0.0005	-0.0005	0.0032	0.0024
I2574_published	-0.0002	0.026	0.0012	0.0057	0.0026	0.0046	0.0061	-0.0136	-0.0191	-0.0022
I2575_published	-0.0109	0.0265	-0.0124	0.0089	-0.0074	0.0027	-0.0035	0.0047	0.008	0.007
I2596	-0.0003	0.026	-0.0165	0.0022	0.0059	-0.0049	0.0015	-0.0029	-0.0066	0.0013
I2598	0.0011	0.0243	-0.0162	0.004	0.0086	-0.0062	0.0025	-0.0078	-0.0234	-0.0019
I2600	-0.0049	0.0253	-0.0155	0.0022	0.0058	-0.0029	0.0042	-0.0015	0.0034	-0.0006
I2601	-0.0058	0.0257	-0.0052	0.0069	0.0018	0.0014	-0.0001	0.004	0.0022	0.0019
I2602	-0.0071	0.0249	-0.0045	0.0154	0.0064	0.0006	0.0035	0.002	0.0038	-0.0015
I2605	-0.046	0.009	0.0428	0.0096	-0.013	0.0021	-0.0005	-0.0014	-0.0018	0.0019
I2609	-0.0013	0.0252	-0.0099	0.0055	0.0085	-0.0001	0.0063	0.0111	-0.0094	0.0032
I2610	-0.0031	0.0252	-0.0176	0.0121	0.0097	-0.0093	-0.008	0.0132	-0.0016	0.0063
I2612	-0.0001	0.0221	-0.0118	0.0094	0.0143	-0.0088	-0.0044	-0.0029	-0.0104	-0.0143
I2614	-0.0072	0.0253	0.0115	0.0022	0.0033	0.0115	-0.0079	0.0091	-0.0038	0.0134
I2618	-0.0063	0.0272	-0.0088	0.0049	0.0016	-0.0028	-0.0028	0.0016	0.0043	0.0056
I2629_published	-0.0295	0.008	0.0322	0.0106	-0.0085	0.0121	-0.0027	-0.0092	-0.011	-0.0005
I2630	-0.0468	0.0093	0.0421	0.0141	-0.0089	-0.0012	-0.0033	0.0048	-0.0029	0.0019
I2631	-0.0461	0.0094	0.0441	0.0127	-0.0082	0.0023	-0.0031	-0.0012	-0.0057	0.0027
I2633	-0.0449	0.012	0.0352	0.0096	-0.0104	-0.0019	-0.0015	-0.0007	-0.0052	0.0053
I2635	-0.0454	0.0086	0.0383	0.0088	-0.0089	0.0002	-0.0048	0.0021	-0.0088	0.0011
I2637	-0.0437	0.0089	0.0404	0.0106	-0.0076	0.0006	-0.0043	-0.001	-0.0071	0
I2639	-0.0049	0.0274	-0.006	0.003	-0.001	-0.0029	-0.0072	-0.0022	-0.0012	0.0008
I2650	-0.0474	0.0097	0.0373	0.0103	-0.0102	-0.0017	-0.0001	0.0017	-0.0019	0.003
I2651	-0.0495	0.0111	0.0433	0.0075	-0.0115	0.0005	-0.0005	0.0012	-0.0038	0.0044
I2653	-0.0051	0.027	-0.0019	0.0086	0.0049	-0.0021	0.0004	0.0008	0.0026	0.0025
I2654	-0.0023	0.0279	-0.0116	0.003	0.0028	-0.0035	0.0036	-0.0009	-0.001	0.0054
I2655	-0.0059	0.0261	-0.0083	0.0101	-0.002	0.0015	-0.0018	-0.0024	-0.0022	0.0012
I2659	-0.0431	0.0105	0.0406	0.0142	-0.0058	0.0028	0.0035	0.0016	-0.0007	0.0045
I2660	-0.0466	0.0162	0.0402	0.0084	-0.0152	0.0037	-0.0024	0.0011	-0.0028	0.0079
I2691	-0.0444	0.0211	0.0314	0.013	-0.0133	-0.0014	-0.0011	-0.0003	0.0007	0.002
I2692	-0.0067	0.0266	-0.0016	-0.0003	-0.0021	0.0017	0.0024	-0.0009	-0.0017	0.0023
I2693	-0.006	0.024	-0.005	0.0069	0.0016	-0.0002	0.0025	0.0029	-0.0036	-0.0019
I2694	-0.0021	0.0269	-0.0076	0.0083	0.0038	0.0003	0.0013	-0.003	0.0012	0.0021
I2695	-0.0072	0.0254	-0.0047	0.0033	0.0014	-0.0017	-0.0055	0.0078	-0.0059	0.002
I2696	-0.0086	0.0293	-0.0084	0.0036	0.0017	-0.0017	0.0001	0.0005	0.0045	0.0008
I2697	-0.0036	0.0279	-0.0038	0.0038	-0.0029	-0.0037	-0.0021	0.0002	-0.0002	0.0034
I2701	-0.0074	0.0262	-0.0015	0.006	-0.0021	-0.0013	-0.002	-0.0037	0.0057	0.0097
I2704	0.0767	0.0032	-0.101	-0.0159	0.0506	-0.0075	0.0152	-0.0006	0.0103	-0.0086
I2705	0.073	0.0052	-0.0917	-0.0169	0.0487	-0.0106	0.0058	0.0024	0.0084	-0.0108
I2706	0.0703	0.002	-0.0985	-0.0159	0.0475	-0.008	0.0135	0.0033	-0.0003	-0.0112
I2708	0.0713	0.002	-0.1012	-0.0101	0.0556	-0.0125	0.017	0.0034	0.0134	-0.0136
I2709	0.0732	0.0005	-0.0985	-0.0166	0.0554	-0.0043	0.0019	0.0074	0.0073	-0.0179
I2710	0.0658	0.001	-0.0937	-0.0048	0.0415	-0.0144	0.0074	0.0042	0.0026	-0.0111
I2711	0.0712	0.0023	-0.0997	-0.0043	0.0481	-0.0105	0.016	0.0085	0.0044	-0.0128
I2712	0.0674	-0.0001	-0.1026	-0.0125	0.0404	-0.0183	0.0173	0.0015	0.0076	-0.007
I2713	0.0746	-0.0003	-0.0917	-0.0325	0.05	-0.0198	0.0158	0.0048	0.0058	-0.0189
I2720	0.0483	0.0088	-0.0713	-0.0137	0.0484	-0.0239	0.0033	0.0274	-0.0093	-0.0067
I2741	-0.045	0.0065	0.039	0.0134	-0.0076	0.0021	0.0043	0.0008	-0.0006	-0.0015
I2743	-0.0391	-0.0006	0.038	0.0071	-0.0087	-0.0009	0.0055	-0.0022	-0.0107	0.0005
I2744	-0.0352	0.0018	0.0378	0.0072	-0.0065	0.0008	-0.0056	-0.0033	-0.0087	0.0022
I2745	-0.0382	0.0018	0.0387	0.0022	-0.0126	-0.0043	-0.0016	0.0015	0.0019	0.0021
I2746	-0.0411	-0.0057	0.04	0.005	-0.0142	-0.0021	0.0016	0.002	-0.0009	-0.0029
I2756	-0.0197	0.0328	-0.0178	0.0092	0.0165	-0.0119	0.0019	-0.0031	0.0064	-0.007
I2757	-0.0261	0.026	-0.0164	0.0041	0.0193	-0.027	-0.0026	-0.0187	0.0208	-0.0197
I2758	-0.0213	0.0312	-0.0106	0.0059	0.0066	-0.0064	0.0023	0.0014	0.0013	-0.0009
I2759	-0.0113	0.0171	0.0052	0.0017	-0.0081	0.0009	0.0035	0.0033	-0.0013	0.0013
I2760	-0.0208	0.0335	-0.0083	0.0038	0.0018	-0.0028	0.0027	-0.0003	0.002	-0.0038
I2761	0.034	0.0263	-0.035	0.0032	0.0061	-0.0048	0.0011	0.0023	0.0002	-0.0037
I2762	0.0217	0.0221	-0.0371	0.0023	0.0182	-0.0024	-0.0044	-0.0054	-0.0006	-0.0085
I2767	-0.0086	0.0206	0.0038	0.0034	-0.0017	0.0011	-0.0025	-0.0012	-0.0045	0.0034
I2768	-0.008	0.0184	0.0024	0.009	-0.0031	0.0034	-0.003	0.0029	-0.0093	0.0018
I2781	0.0063	0.0164	-0.0101	-0.0084	0.0042	-0.0039	0.0071	-0.0024	0.0048	-0.0026
I2782	-0.0133	0.0083	0.0051	0.002	-0.005	-0.004	0.0057	-0.0034	-0.0016	0.0001
I2783	-0.0372	0.0004	0.0341	0.0123	-0.0054	-0.0022	-0.0028	0.0036	-0.0006	-0.0024
I2787	0.0189	0.0249	-0.0222	0.0012	0.0116	0.0026	0.0049	-0.0006	0.0043	0.0061
I2788	-0.0325	0.0029	0.0205	0.0105	-0.0065	-0.0026	0.0018	-0.0032	0.0036	-0.0036
I2789	-0.0411	-0.0053	0.0391	0.0119	0.0008	0.0021	0.0013	0.004	-0.0019	0.003
I2796_published	-0.0384	0.0074	0.0518	0.0147	-0.0121	0.0086	0.0052	0.0023	-0.0044	0.017
I2798	-0.0072	0.0235	-0.0103	0.0114	0.0158	0.0131	-0.0047	0.0016	-0.0012	0.0047
I2799	-0.0119	0.0273	0.0006	0.0027	0.0015	0.0021	0.0023	-0.0002	-0.0018	0.0006
I2803	-0.0019	0.0272	-0.018	0.002	0.0083	-0.0103	-0.0091	0.001	-0.0014	-0.0064
I2804	-0.0119	0.0229	-0.0003	0.0086	0.0004	0.0038	-0.0035	0.0064	-0.0029	0.0006
I2805	-0.0121	0.0286	-0.0002	0.0025	0.0026	0.002	0.0028	0.0034	-0.003	0.0045
I2806	-0.0084	0.0264	-0.0053	0.006	-0.0012	-0.0026	-0.0055	-0.0019	-0.0023	0.0026
I2808	0.0727	-0.0129	-0.0842	-0.0166	0.0503	-0.0115	0.0047	-0.0014	0.0012	-0.0117
I2810	0.0268	0.0135	-0.0188	0.0017	0.0174	0.0008	0.0028	0.0022	-0.0008	0.0049
I2812	0.0179	0.0154	-0.0342	-0.0096	0.0118	-0.0058	0.0041	0.0083	0.0017	-0.0061
I2813	0.021	0.0033	-0.0207	-0.006	0.0149	0.0007	0.0053	0.0023	0.0108	-0.0054
I2814	0.0565	-0.0016	-0.0656	-0.0143	0.0392	-0.0048	0.0049	0.0013	0.0059	-0.0091
I2815	0.0262	0.0119	-0.0262	-0.0041	0.0155	-0.0046	0.0046	-0.0014	-0.0031	-0.0052
I2817	0.0257	0.0153	-0.0277	-0.0005	0.0123	-0.0037	0.0003	0.0048	-0.0067	0.0016
I2818	0.0253	0.0228	-0.0311	0.0041	0.0045	-0.0004	0.0084	0.0066	0.0094	-0.0054
I2822	-0.0114	0.0188	0.0022	0.0053	-0.0041	-0.0052	-0.0024	0.0022	0.003	-0.0009
I2825	-0.0093	0.0306	-0.0117	0.0049	0.0017	0.0009	-0.003	-0.0027	-0.0022	0.0018
I2827	-0.0084	0.0278	-0.0102	0.0095	0.0003	0.002	0.0002	0.0033	-0.0051	0.0017
I2829	-0.0046	0.0252	-0.001	0.0113	-0.0006	0.0007	0.002	0.0029	-0.0043	0.0008
I2830	-0.0061	0.0284	-0.005	0.0148	0.0014	-0.0061	-0.0019	0.0027	0.0009	0.0011
I2831	-0.006	0.0271	-0.0022	0.0033	0.0016	-0.0036	-0.0008	-0.0031	0.0031	0.0016
I2832	-0.0023	0.0269	-0.0044	0.0059	-0.002	-0.0025	0.001	-0.0018	0.0047	0.0005
I2835	0.0738	0.0056	-0.0963	-0.0178	0.0436	-0.0112	0.0156	0.0046	0.0067	-0.0103
I2836	0.0668	-0.0008	-0.0892	-0.0203	0.0451	-0.0192	0.0173	-0.0011	0.0107	-0.0008
I2839	0.0699	0.0041	-0.0963	-0.015	0.046	-0.0107	0.0122	0.0118	0.0088	-0.0096
I2850	0.0739	0.0088	-0.0988	0.0026	0.0372	-0.0148	0.0156	0.0046	0.0188	-0.0175
I2851	0.0705	0.0042	-0.0967	-0.0135	0.0414	-0.0115	0.0059	0.0016	0.0014	-0.0085
I2852	-0.0861	-0.063	-0.0883	0.0735	0.1319	-0.0417	0.0066	0.003	0.0143	0.0183
I2853	-0.2004	-0.1896	-0.226	0.1681	0.3218	-0.057	0.0624	0.0254	0.0201	0.008
I2854	-0.0234	0.0286	-0.0214	-0.0091	0.0021	-0.015	0.0036	0.0059	0.0228	-0.0122
I2855	0.0519	-0.0007	-0.0899	-0.0228	0.0381	-0.0258	0.0154	0.0071	0.0192	-0.0071
I2857	-0.0092	0.0306	-0.0124	0	0.0011	-0.0023	0.0003	-0.0008	0.0051	0.0014
I2858	-0.0097	0.0257	-0.0023	0.0068	0.0032	-0.0019	0.001	-0.0002	-0.0014	-0.0029
I2859	-0.0082	0.0257	-0.0016	0.0096	0.0005	0.0039	0.0014	-0.0036	-0.0016	0.0056
I2860	-0.0047	0.0284	-0.0028	0.0064	-0.0018	-0.001	-0.003	0.0028	0.0001	0.0051
I2861	-0.0089	0.0244	-0.0048	0.0063	0.0029	0.0024	-0.0025	0.0044	0.0058	0.0012
I2862	-0.0045	0.0264	0.0045	0.005	-0.0033	0.0018	-0.0038	0.0065	-0.0034	0.0009
I2932	-0.0456	0.011	0.0403	0.0116	-0.0124	-0.0001	-0.0008	0.0008	-0.0003	0.0037
I2933	-0.0515	0.0111	0.0311	0.0104	-0.0074	0.001	0.0014	0.0034	-0.0087	0.0031
I2934	-0.0445	0.0108	0.0364	0.0149	-0.0112	0.0003	-0.0017	-0.0008	-0.0049	0.0052
I2935	-0.0456	0.0091	0.0387	0.0149	-0.0081	0.0053	-0.0011	-0.0023	-0.0063	0.0011
I3005	-0.05	0.0103	0.0447	0.0104	-0.0119	0.0017	-0.0055	-0.0002	-0.0053	0.0001
I3011	-0.0132	0.0149	0.0065	0.0019	-0.0012	0.0021	0.0045	-0.0017	-0.005	-0.0032
I3014	-0.0095	0.0243	-0.0039	0.0046	0.0032	-0.0011	0.0036	-0.0038	0	0.0019
I3017	-0.0028	0.0242	-0.0091	0.0108	0.0021	-0.0026	-0.0036	-0.0006	-0.0047	0.0013
I3019	-0.0101	0.0152	-0.0041	0.0031	-0.0175	0.0027	-0.0088	-0.0139	-0.01	-0.0001
I3021	-0.0024	0.0297	-0.0172	0.0003	0.0137	0.0044	0.0051	0.006	0.0122	0.015
I3033	-0.0453	0.0092	0.0421	0.0064	-0.0135	0.007	-0.0022	-0.0046	-0.0028	-0.001
I3037	-0.0087	0.0256	-0.0054	0.0078	0.0081	0.0073	-0.0073	-0.0032	-0.0001	0.0029
I3039	-0.044	0.0083	0.0374	0.0251	-0.0145	-0.0001	-0.0104	-0.0067	-0.0016	-0.0034
I3040	-0.0501	0.0077	0.0435	0.0072	-0.0126	0.0065	-0.006	0.0109	-0.0086	0.0073
I3041	-0.046	0.017	0.0298	0.014	-0.0108	0.0028	0.0015	0.0036	-0.0053	0.0022
I3044	-0.0069	0.0265	-0.0098	0.0069	-0.0003	-0.0029	0.0018	-0.0018	-0.0027	-0.0016
I3045	-0.0124	0.0264	-0.0075	0.0032	0.0072	-0.0085	-0.0102	0.005	0.0112	0.0002
I3047	-0.0096	0.0253	-0.0024	0.0057	0.0004	0.0027	0.0037	0.0057	-0.0011	0.0042
I3056	-0.0162	0.0082	0.004	0.0058	0.0025	-0.001	-0.0014	-0.0045	0.0002	0.0024
I3065	-0.0362	0.0626	-0.0211	0.0166	0.0119	-0.011	-0.0045	0.0085	0.016	0.0162
I3085	-0.0485	0.0086	0.0389	0.0122	-0.0125	0.0034	-0.0021	-0.0014	-0.003	0.0029
I3087	0.0666	0.0065	-0.0922	0.002	0.0512	-0.0092	0.0221	0.0078	0.0041	-0.014
I3088	0.0726	0.0014	-0.1018	-0.0103	0.0468	-0.0013	0.0098	0.01	0.0121	-0.0168
I3089	0.0693	0.0027	-0.1006	-0.015	0.0499	-0.0077	0.0069	0.0046	0.0073	-0.0094
I3096	0.0624	-0.0019	-0.1145	0.0416	0.027	-0.0194	0.0191	0.0312	0.0017	-0.0296
I3130	-0.0053	0.0258	-0.0056	0.009	0.0053	0.0008	-0.0032	-0.0015	-0.0043	0.0016
I3229	-0.0154	0.0143	-0.0025	0.0089	0.0034	-0.0014	0.0018	0.0047	-0.0009	-0.0013
I3542	-0.0077	0.0174	-0.0283	0.0132	0.02	-0.0087	-0.0062	0.0097	-0.0023	0.0003
I1765_d	-0.0097	0.0309	-0.0007	0.0149	-0.0017	-0.0039	0.0012	-0.0023	-0.0043	0.0053
I2258_d	0.0514	-0.0087	-0.1076	-0.0299	0.0397	-0.0186	0.0078	0.0005	-0.0087	-0.0136
I2656_d_published	0.0108	0.0221	-0.0145	0.0494	-0.0194	0.0034	0.0045	0.0215	0.0068	0.0095
I2780_d	-0.0204	0.0022	0.0102	0.0038	0.016	-0.0121	0.0039	0.037	-0.0151	0.011
I3046_d	-0.0187	0.0172	-0.0183	0.0577	0.0928	0.1948	-0.0666	0.0063	0.0263	0.0245
I3007	-0.0169	0.0251	-0.004	0.0022	0.0028	-0.0026	0.0021	-0.0044	0.0104	0.0057
I3015	-0.0028	0.0208	-0.0027	-0.0042	-0.0012	0.0012	-0.0034	0.0015	-0.0094	0.0022
I3025	-0.0521	0.0726	-0.0396	0.0286	0.0164	-0.0078	0.0216	-0.0146	-0.0022	0.0095
I3035	-0.0106	0.0267	-0.0012	0.0069	0.0009	-0.0024	-0.0018	-0.0008	0.0016	-0.0009
I3083	-0.0027	0.0277	-0.0075	0.0037	-0.0022	-0.0001	-0.0004	0.0013	0.0032	0.0005
I3592_published	-0.0121	0.0196	-0.0039	0.0136	0.0173	0.0147	0.0118	0.0127	-0.0337	0.0049
I3593_published	-0.0156	0.0095	-0.0066	0.0165	0.0005	-0.0075	-0.0017	0.0115	0.009	-0.017
I3596_published	-0.0067	0.0199	-0.0192	0.0143	-0.0064	-0.0078	-0.0168	0.0076	-0.0075	-0.0055
I3597	-0.015	0.014	0.0138	0.0132	-0.0092	0.0027	-0.0027	0.0053	0.0054	-0.0058
I3699	-0.0068	0.0137	-0.0094	0.016	-0.0068	0.0124	0.0075	0.004	0.0014	-0.0067
I3712_published	-0.0088	0.0548	-0.053	0.0103	0.0153	-0.0097	0.0079	0.0038	0.0065	-0.0001
I3713_published	0.0008	0.0618	-0.057	-0.0017	0.0149	-0.0149	0.0082	0.0004	0.0139	-0.0027
I3716_published	-0.0027	0.0594	-0.051	0.0079	0.0245	-0.0026	0.0102	0.0167	-0.0031	0.0021
I3746	-0.016	0.0178	0.0096	0.0009	0.0067	-0.001	-0.0114	0.0123	-0.0004	-0.0011
Cuncaicha15-05	0.0577	-0.0024	-0.1072	-0.02	0.0554	-0.0232	0.0264	0.0054	0.0167	-0.0142
